event,date,domain,url,category,region,lang
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947550.ralf-rangnick-urges-manchester-united-players-try-emulate-anthony-elanga/,Print_News,EU,EN
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947530.patrick-vieira-hails-wilfried-zahas-best-palace-performance-since-took/,Print_News,EU,EN
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947548.snow-lightning-warnings-severe-flooding-risks-remain/,Print_News,EU,EN
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947539.canadas-justin-trudeau-removes-emergency-powers-blockades-ended/,Print_News,EU,EN
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947543.sir-jeffrey-donaldson-denies-considered-rejoining-ulster-unionists/,Print_News,EU,EN
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/19947516.starmer-promises-harness-white-heat-technological-change/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19961989.uk-sanctions-applied-aiming-degrade-russias-economy/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/19961957.russian-media-outlet-rt-will-no-longer-available-sky---culture-secretary/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/19961851.pm-tells-british-troops-deployment-estonia-fundamental-security/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19962009.middlesbrough-sink-tottenham-join-premier-league-duo-fa-cup-quarter-finals/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19962020.novak-djokovic-splits-coach-marian-vajda/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/19961934.teenage-girl-seriously-injured-liverpool-shooting/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19961945.world-chaos-power-unity-says-delia-smith/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19961997.incredible-impact---jurgen-klopp-hails-neuroscience-experts-record-cup-win/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19961958.jairo-riedewald-unlikely-hero-crystal-palace-see-off-stoke/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/19960384.jaguar-land-rover-suspends-sales-russia/,Print_News,EU,EN
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19962008.biden-state-union-dictators-must-pay-price/,Print_News,EU,EN
venezuela,2024-12-29,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/24821847.firefighters-passengers-hurt-train-hits-fire-truck-crossing/,Print_News,EU,EN
venezuela,2024-12-29,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/24821845.third-arrest-murder-probe-man-hit-car-christmas-day/,Print_News,EU,EN
venezuela,2024-12-29,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/24821833.pioneering-model-dayle-haddon-dies-suspected-carbon-monoxide-leak/,Print_News,EU,EN
venezuela,2024-12-29,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/24821819.flight-disruption-thick-fog-expected-sunday/,Print_News,EU,EN
venezuela,2024-12-29,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/24821842.judi-dench-reveals-tree-honour-maggie-smith-bore-fruit-day-funeral/,Print_News,EU,EN
venezuela,2024-12-29,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/24821785.rail-disruption-warning-following-theft-high-voltage-cable-worth-100-000/,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/christopher-potter-83-enthusiastic-headmaster-who-taught-archaeology-w8flnbwxn,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/scotrail-services-halted-as-heavy-rain-sweeps-in-qzqv63dj7,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/those-who-shape-our-society-turn-a-blind-eye-to-people-of-faith-dstrjd3mw,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/the-ukrainian-soldier-using-art-to-process-war-horrors-qp37w85nm,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/25-of-the-best-hotels-in-the-indian-ocean-6wr0xq67z,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/insurer-withdraws-cover-for-suppliers-to-barclay-familys-very-group-7xkbl6rs5,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/the-secret-life-of-john-le-carre-by-adam-sisman-review-ln38520qr,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/mikel-arteta-is-taking-the-sir-alex-ferguson-path-to-greatness-z0902mbcf,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/how-stop-shouting-children-kids-discipline-3qqgnbbsh,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/he-changed-my-mind-about-marriage-cbf6zzmfs,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/hipgnosis-executive-put-on-leave-after-sex-assault-claim-sdzkm3gjz,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/among-the-headaches-facing-rishi-sunak-the-row-over-medicines-is-a-big-one-26zlgg0rj,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/royal-college-of-music-investigating-misconduct-complaints-8nhkp0qx6,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/4638b118-629c-11ee-aae8-b941e584b333,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/labour-ready-to-target-40-scottish-seats-at-general-election-2jvbj7pgh,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/16-best-beauty-multitaskers-autumn-2023-fkfwrqmdm,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/must-win-international-jack-dempsey-has-been-there-and-got-the-jersey-5nqj8gnff,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/who-is-banksy-identity-artist-london-dnnx6rrsc,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/the-week-in-pictures-scotland-856q5fqkv,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/pension-boost-uk-how-worth-it-age-b0lr9mt38,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/supermarket-loyalty-card-discount-deals-bad-wallet-money-j3wvhkqft,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/the-times-diary-uneasy-lies-the-head-hxw5zpltm,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/chaotic-ferries-make-it-hard-to-paint-my-beloved-scottish-islands-says-artist-jr3857zqd,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/our-week-the-tory-party-d908tb8sh,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/bbc-boss-jimmy-savile-cover-up-newsnight-d6mdxjbm7,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/historic-stirling-clock-tower-pulled-down-overnight-must-be-rebuilt-c7g5t83c6,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/i-m-a-6-music-dad-and-proud-don-t-laugh-at-me-tw8xrvn9t,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/sackler-family-oxycontin-opioid-drug-scandal-british-connection-q3wd30s35,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/mother-pukka-divorce-husband-parenting-family-qwtkbpfrt,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/inspiral-set-to-give-frankie-dettori-more-glory-in-sun-chariot-cgmtbtbfq,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/metro-bank-lifted-by-prospect-of-asset-sale-tlltmd2q0,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/its-been-one-of-the-happiest-years-homes-for-ukraine-scheme-18-months-on-grz9l7zz6,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/musk-is-sued-to-make-him-testify-over-twitter-deal-rxfbrjc7d,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/heavy-metal-badger-by-duncan-beedie-review-r278th7sj,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/directors-at-edinburgh-fund-manager-walter-scott-partners-share-22m-s0fkdbsfl,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/times-letters-plan-to-replace-a-levels-with-five-subjects-f6g8s8ns2,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/mhairi-black-threatened-to-quit-as-snp-mp-over-choice-of-successor-mvdsqllb3,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/middle-aged-men-therapy-mental-health-benefits-hfw6lvnw3,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/physician-associates-told-they-must-not-call-themselves-doctors-hktnlxkrq,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/jd-wetherspoon-toasts-return-to-profit-5rcdgt5r3,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/avo-out-as-diners-get-a-taste-for-peas-on-toast-qrc3z9x7t,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/ftx-co-founder-tells-court-sam-bankman-fried-lied-to-crypto-exchange-customers-vwsf587bv,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/millennial-women-cannot-afford-motherhood-babies-c5x8vgds9,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/invest-diageo-news-share-price-g8r9fq9fd,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/sleep-apnoea-device-needs-more-tests-philips-told-075tbb56k,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/suicide-camp-army-military-base-female-soldier-men-girls-3pn2gkhx7,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/macquarie-offshore-wind-farm-stake-could-be-worth-750m-7dl2v7llp,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/humza-yousaf-press-pause-scottish-independence-zk9dcxldj,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/uk-shortage-adhd-medication-tablet-ration-g99jlh87p,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/the-times-saturday-quiz-october-7-2023-09dbnv7q2,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/irish-pm-leo-varadkar-accuses-britain-of-disengaging-from-the-world-plqkr3whf,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/best-places-to-eat-and-drink-in-scotland-this-week-qlntwz8rk,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/domes-of-corfu-hotel-review-serenity-rules-at-a-family-resort-pw080h7fz,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/manu-tuilagi-in-right-slot-to-show-powers-against-land-of-birth-6vvzk6tb5,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/shell-set-to-bounce-back-after-traders-recover-momentum-0rhr97nfq,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/police-misgender-rapists-in-cps-referrals-62j6bfw2c,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/purple-shrubs-my-top-picks-for-autumn-9t63v9b3j,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/dame-sonia-proudman-73-high-court-judge-whose-intellectual-flair-matched-her-dress-sense-5cswsq57r,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/bezos-fires-warning-to-rival-with-first-space-satellite-launch-89cvlwbhr,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/balance-sheet-at-de-la-rue-has-a-bit-more-shine-50jm5kqx5,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/glasgow-gang-who-sold-drugs-on-snapchat-jailed-ffbhjrql6,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/bbc-blocks-chatgpt-from-using-its-content-358wz5kvj,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/comedy-wildlife-photography-awards-flight-of-the-leopard-and-more-pdpv0d6d6,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/remembrance-of-things-past-halts-turbines-in-proust-country-gzs5p58cl,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/bbc-to-end-top-gear-after-freddie-flintoffs-near-fatal-crash-xdz0ggln8,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/bavarias-mini-trump-pledges-to-make-it-big-in-the-bundestag-wwzzf8nbd,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/robert-crampton-childhood-nostalgia-whistling-fake-burps-0dp0cghm6,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/hs2-land-sale-whitworth-hall-sunak-scrapped-rail-project-w0p8nnldw,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/the-new-microcamps-that-give-guests-private-access-safaris-hmhqcq9bt,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/sir-john-ure-obituary-p6zmwhhtq,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/eruptions-can-raise-global-temperatures-kdzfmp9rq,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/your-three-minute-digest-ptfwdqmjv,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/flying-scotsman-back-on-track-after-shunting-crash-5xxcdjbh2,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/best-savings-rates-ns-and-i-uk-news-fixed-account-wmxz9w00n,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/labour-retreating-into-miserable-managerialism-says-unite-leader-s9fbdzxpp,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/snp-juggernaut-comes-off-the-rails-as-labour-mp-gets-a-new-friend-l33tb7m53,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/sam-tomkins-seals-dragons-path-to-final-to-set-up-chance-of-fairytale-farewell-rlb9wg0sx,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/melanie-reid-wheelchair-petrol-powered-6bpcrc3fd,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/paralympians-still-hold-a-flame-for-stoke-mandeville-pioneer-653kbqjx5,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/parking-app-news-uk-by-phone-ringo-fine-tlzpjlkf2,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/picasso-and-warhol-paintings-seized-from-terrorism-financier-xhkh09mt0,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/donald-trump-white-supremacist-migrants-poison-country-us-0ds7b6kbw,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/unfinished-woman-by-robyn-davidson-review-s7mxhmvdj,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/my-ultimate-romantic-road-trip-around-the-scottish-highlands-955xnhr9p,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/giro-champion-primoz-roglic-leaves-jumbo-visma-for-bora-hansgrohe-np7vznjrv,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/why-this-idyllic-norfolk-village-wants-to-ban-second-homes-8x25d38mb,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/is-max-verstappen-now-ayrton-sennas-f1-equal-or-is-it-his-car-wxv6d7dnt,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/jail-for-photographer-who-sexually-assaulted-women-during-shoots-kjdhm6g0s,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/a-three-hour-flight-to-sicily-turned-into-a-19-hour-nightmare-3ttncpb5l,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/suella-bravermans-uncle-urges-her-to-be-cautious-with-migrant-language-lf5njrpvb,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/caitlin-moran-no-man-admits-to-rape-statistics-qz0k0scsv,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/grant-gilchrist-scotland-are-not-scared-by-history-with-ireland-pnpkfxzcm,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/josh-warrington-im-petrified-but-not-of-leigh-wood-62ff93xpm,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/paris-milan-fashion-week-2023-harriet-walker-designer-crocs-nccv7nq7r,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/former-rangers-star-claudio-caniggia-to-stand-trial-for-sex-assault-sp7fb75cs,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/danny-boyle-free-your-mind-isn-t-film-it-s-incredible-it-s-like-nothing-i-have-ever-done-before-c6v770w8h,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/5-things-to-do-in-scotland-this-week-from-drag-race-to-deacon-blues-tour-39zwhtlkj,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/caitlyn-jenner-denounces-trans-nazis-who-get-angry-over-pronouns-73np99j9r,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/telling-female-staff-to-wear-make-up-is-sex-harassment-tribunal-rules-bzkv2bk5l,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/tory-mp-ripped-out-single-mother-tenants-security-camera-vdn0669s7,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/pep-guardiola-arsenal-will-be-manchester-city-rivals-for-a-long-time-v37xt6kdp,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/trouble-and-strife-in-the-wild-world-of-metro-man-qrtbn35gh,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/wayne-mcgregor-royal-ballet-choreographer-dante-project-interview-r5p5j96hb,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/greek-cheese-recipes-feta-halloumi-mb702qx70,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/the-reckoning-review-jimmy-savile-bbc-one-drama-tv-2023-zc5qgl88p,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/credo-dyslexia-is-a-god-given-gift-and-not-a-learning-disability-nw8mdpc7l,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/light-over-liskeard-by-louis-de-bernieres-review-cvr0tmj3q,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/new-readers-luna-shelley-and-enya-metcalfe-5dg9l7xhx,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/news-in-pictures-saturday-october-7-2023-0tphwfzmq,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/going-infinite-by-michael-lewis-review-0x7lh63z0,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/we-can-take-next-step-to-stop-chelsea-says-gareth-taylor-c00390k52,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/spain-makes-a-show-of-dark-past-x7qj3t9k9,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/ukrainian-novelist-cancelled-because-he-writes-in-russian-32vhp9rgs,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/joseph-fiennes-gareth-southgate-is-an-unlikely-hero-that-we-can-hang-a-bit-of-hope-on-8s5j8g05r,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/planning-your-garden-here-s-how-to-frame-a-view-073h308br,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/peter-dickinson-obituary-dfjpglzkw,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/a-good-walk-rievaulx-moor-and-helmsley-moor-north-yorkshire-vk30jb6h3,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/barclays-close-account-news-move-abroad-uk-pq5txjt89,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/japan-look-to-channel-samurai-spirit-in-must-win-argentina-clash-j0b28cgjx,Print_News,EU,EN
gaza,2023-10-07,thetimes.co.uk,https://www.thetimes.co.uk/article/cloe-lacasses-late-leveller-rescues-point-for-arsenal-after-two-howlers-bl6cqtwdv,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/lady-chief-justice-toasts-southwark-crown-court-ckggvskb9,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/new-law-society-president-nick-emmerson-backs-hong-kong-judges-53d6vk276,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/sam-bankman-fried-caroline-ellison-curious-love-affair-crypto-trial-jxx5dbb0f,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/walk-of-the-week-to-the-top-of-wether-hill-ochils-b3gkgcg2j,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/bafta-scotland-awards-2023-nominations-announced-73drtrrln,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/muslim-councils-statement-on-israel-fell-woefully-short-p29pbm3k0,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/beko-hotpoint-deal-faces-investigation-h7zhzxzvn,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/son-defends-ex-rangers-star-claudio-caniggia-over-sex-attack-trial-6vkjq3k56,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/old-man-of-hoy-gets-a-facelift-with-clean-up-of-climbers-detritus-vllvzswn2,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/heathrow-flies-away-from-covid-lows-rgghw2mk0,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/estate-agents-hopes-for-autumn-bounce-fall-flat-30f5r9vmc,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/jaysley-beck-should-be-the-last-she-wont-be-2pn6bdlcm,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/fed-says-it-must-tread-carefully-on-interest-rates-l9xc0r389,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/lawyer-of-the-week-gemma-witherington-acted-for-students-awarded-damages-for-colleges-handling-of-sexual-assault-claims-02t06zxl0,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/telegraph-bidders-face-barriers-from-regulators-sg8mcvnxr,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/jaques-testard-meet-the-man-behind-fitzcarraldo-britains-coolest-indie-publisher-rzqdvwtj5,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/rwanda-plan-home-office-faces-two-month-wait-supreme-court-ruling-immigration-khsh8rzn6,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/exxonmobil-pioneer-natural-resources-share-price-9czmbkcr5,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/strong-summer-of-travel-adds-shine-to-firstgroup-dv039vbxh,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/fixing-the-remaining-gender-pay-gap-hinges-on-job-flexibility-not-sexism-lnkw3730n,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/alastair-campbell-nigel-farage-gb-news-cheltenham-z79hqqdv5,Print_News,EU,EN
