event,date,domain,url,title,lead
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857001.600-000-drivers-face-ban-one-touch-phone/,"More than 600,000 drivers face ban with ‘one touch of their phone’ | Penarth Times",""
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857003.half-women-jailed-serve-sentences-six-months---study/,More than half of women jailed serve sentences under six months – study | Penarth Times,""
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857017.donald-trump-legal-case-former-mi6-officers-company-start/,Donald Trump legal case against former MI6 officer’s company to start | Penarth Times,""
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857018.sunak-address-mps-israeli-invasion-gaza-looms/,Sunak to address MPs as Israeli invasion of Gaza looms | Penarth Times,""
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857000.autumn-holidays-26-washout-summer/,Autumn holidays up 26% after ‘washout’ summer | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951003.former-police-officers-convicted-violating-george-floyds-civil-rights/,Former police officers convicted of violating George Floyd’s civil rights | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950988.wayne-pivac-expecting-wales-continue-improvement-england/,Wayne Pivac expecting Wales to continue improvement against England | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951030.uk-can-proud-support-ukraine-pm-tells-ministers/,"UK can be proud of support for Ukraine, PM tells ministers | Penarth Times",""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951011.satellite-images-show-airfield-damage-eastern-ukraine/,Satellite images show airfield damage in eastern Ukraine | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/sport/national/19951048.mikel-arteta-believes-alexandre-lacazette-summed-arsenals-character/,Mikel Arteta believes Alexandre Lacazette summed up Arsenal’s character | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19950945.ukraine-president-orders-full-military-mobilisation/,Ukraine president orders full military mobilisation | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/sport/national/19951041.giovanni-van-bronckhorst-hails-rangers-mentality-reach-europa-league-last-16/,Giovanni Van Bronckhorst hails Rangers mentality to reach Europa League last 16 | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950966.irish-photographer-ukraine-lay-bed-shaking-russian-assault-started/,Irish photographer in Ukraine lay in bed shaking as Russian assault started | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950982.brendan-rodgers-reveals-jamie-vardy-nearing-leicester-return/,Brendan Rodgers reveals Jamie Vardy is nearing a Leicester return | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951004.james-tavernier-brace-helps-rangers-europa-league-last-16/,James Tavernier brace helps Rangers into Europa League last 16 | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19950841.peter-gabriel-leads-celebrity-reaction-unfolding-ukraine-crisis/,Peter Gabriel leads celebrity reaction to unfolding Ukraine crisis | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/uk-today/19951038.itv-coronation-street-actor-joseph-wandera-dies-aged-27-holiday-costa-rica/,ITV Coronation Street actor Joseph Wandera dies aged 27 on holiday in Costa Rica | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950995.arsenal-maintain-top-four-push-thanks-late-wolves-goal/,Arsenal maintain top-four push thanks to late Wolves own goal | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951012.bradford-chief-reveals-mark-hughes-interest-job-landed-email-junk-folder/,Bradford chief reveals Mark Hughes’ interest in job landed in email junk folder | Penarth Times,""
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950961.police-scotland-help-hunt-family-infant-missing-wales/,Police Scotland help in hunt for family with infant missing from Wales | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955330.residents-take-cover-ukrainian-capital-russian-troops-approach/,Residents take cover in Ukrainian capital as Russian troops approach | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955319.wayne-pivac-felt-england-try-not-stood-wales-lose-twickenham/,Wayne Pivac felt England try should not have stood as Wales lose at Twickenham | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955352.make-preventing-violence-women-girls-priority-police-told/,"Make preventing violence against women and girls a ‘priority’, police to be told | Penarth Times",""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955327.youtube-takes-action-rt-twitter-access-restricted-russia/,YouTube takes action against RT after Twitter access restricted in Russia | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19955356.boris-johnson-says-west-tightening-economic-ligature-around-russia/,Boris Johnson says West is ‘tightening the economic ligature’ around Russia | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955303.frank-lampard-blasts-officials-evertons-defeat-manchester-city/,Frank Lampard blasts officials after Everton’s defeat to Manchester City | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19955180.protests-continue-ireland-ukraine-invasion/,Protests continue in Ireland against Ukraine invasion | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955241.phil-foden-goal-takes-manchester-city-six-points-clear-top-premier-league/,Phil Foden goal takes Manchester City six points clear at top of Premier League | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955311.eddie-jones-dismisses-impact-referees-influence-englands-win-wales/,Eddie Jones dismisses impact of referee’s influence in England’s win over Wales | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955350.real-madrid-nine-points-clear-karim-benzema-strike-sees-off-rayo-vallecano/,Real Madrid nine points clear after Karim Benzema strike sees off Rayo Vallecano | Penarth Times,""
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955310.johnson-welcomes-moves-exclude-russia-swift-banking-system/,Johnson welcomes moves to exclude Russia from Swift banking system | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959088.jack-grealish-told-ignore-statistics-bids-prove-worth-man-city/,Jack Grealish told to ignore statistics as he bids to prove worth at Man City | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959034.louis-tomlinson-scraps-concerts-russia-ukraine-needless-war/,Louis Tomlinson scraps concerts in Russia and Ukraine over ‘needless war’ | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959064.nick-tompkins-says-wales-need-consistency-cant-just-flash-pan/,Nick Tompkins says Wales need consistency and can’t ‘just be a flash in the pan’ | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19959009.bbc-faces-ban-russia-uk-shuts-rt-liz-truss-warns-mps/,"BBC faces ban in Russia if UK shuts down RT, Liz Truss warns MPs | Penarth Times",""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959086.government-moves-bring-licensing-administer-botox-fillers/,Government moves to bring in licensing to administer Botox and fillers | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959046.trump-appeals-ruling-forcing-testify-ny-probe/,Trump appeals against ruling forcing him to testify in NY probe | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19958811.nikita-mazepins-formula-one-future-expected-top-agenda-emergency-meeting/,Nikita Mazepin’s Formula One future expected to top agenda at emergency meeting | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19959120.digging-garden-hour-week-can-help-lengthen-life-study-suggests/,"Digging the garden for an hour a week can help lengthen life, study suggests | Penarth Times",""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19958932.uefa-fifa-suspend-russia-competitions/,UEFA and FIFA suspend Russia from all competitions | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19958907.records-american-bosses-premier-league-jesse-marsch-joins-leeds/,The records of American bosses in the Premier League as Jesse Marsch joins Leeds | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959109.murder-investigation-opened-man-wanted-connection-robberies/,Murder investigation opened over man wanted in connection with robberies | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19958999.uefa-fifa-suspend-russia-competitions/,UEFA and FIFA suspend Russia from all competitions | Penarth Times,""
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19958943.icc-prosecutor-open-probe-war-crimes-ukraine/,ICC prosecutor to open probe into war crimes in Ukraine | Penarth Times,""
ukraine,2022-03-02,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19960384.jaguar-land-rover-suspends-sales-russia/,Jaguar Land Rover suspends sales to Russia | Penarth Times,""
ukraine,2022-03-02,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19962020.novak-djokovic-splits-coach-marian-vajda/,Novak Djokovic splits from coach Marian Vajda | Penarth Times,""
ukraine,2022-03-02,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19961934.teenage-girl-seriously-injured-liverpool-shooting/,Teenage girl seriously injured in Liverpool shooting | Penarth Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19964784.uk-allies-push-swift-war-crimes-probe-putins-invasion-ukraine/,UK and allies push for swift war crimes probe into Putin’s invasion of Ukraine | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964817.roman-abramovichs-decision-sell-chelsea-hasnt-sunk-in-thomas-tuchel/,Roman Abramovich’s decision to sell Chelsea ‘hasn’t sunk in’ for Thomas Tuchel | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964853.social-economic-impact-pandemic-could-undo-gender-equality-progress/,Social and economic impact of pandemic ‘could undo gender equality progress’ | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19963909.sean-bean-stars-new-bbc-drama-marriage-nicola-walker/,Sean Bean stars in new BBC drama Marriage with Nicola Walker | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19964825.ministers-urged-unmask-foreign-owners-uk-property-weeks-not-years/,"Ministers urged to unmask foreign owners of UK property in ‘weeks, not years’ | Richmond and Twickenham Times",""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964803.romain-perraud-hits-stunning-strike-southampton-see-off-west-ham/,Romain Perraud hits stunning strike as Southampton see off West Ham | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19964760.amazon-close-bookstores-us-uk/,Amazon to close all its bookstores in US and UK | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964837.war-crimes-investigation-begins-ukraine-uk-pushed-action-putin/,War crimes investigation begins in Ukraine after UK pushed for action on Putin | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19964684.london-eye-pub-pod-returns-time-st-patricks-day---see-inside/,London Eye Pub Pod returns in time for St. Patrick’s Day - See inside | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964847.ghislaine-maxwell-juror-likely-get-immunity-testimony/,Ghislaine Maxwell juror likely to get immunity for testimony | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964831.thomas-tuchel-admits-wasnt-easy-chelsea-focus-luton-tie/,Thomas Tuchel admits it wasn’t easy for Chelsea to focus on Luton tie | Richmond and Twickenham Times,""
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964840.20m-must-be-won-jackpot-grabs-saturday/,£20m ‘must-be-won’ jackpot up for grabs on Saturday | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968155.boreham-wood-ready-celebrate-cup-run-despite-disappointment-everton-defeat/,Boreham Wood ready to celebrate cup run despite disappointment at Everton defeat | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19967300.crystal-maze-manchester-opens-wedding-venue-2022/,The Crystal Maze Manchester opens up as wedding venue for 2022 | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968123.jamie-george-vital-role-play-england---richard-cockerill/,Jamie George has ‘vital’ role to play for England – Richard Cockerill | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968133.boreham-woods-fa-cup-run-ended-salomon-rondon-double-sends-everton/,Boreham Wood’s FA Cup run ended as Salomon Rondon double sends Everton through | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19968084.ex-police-officer-cleared-wanton-endangerment-breonna-taylor-death/,Ex-police officer cleared of wanton endangerment over Breonna Taylor death | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968055.middlesbrough-handed-chelsea-tie-knocking-man-utd-spurs-fa-cup/,Middlesbrough handed Chelsea tie after knocking Man Utd and Spurs out of FA Cup | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968150.george-ezra-documentary-among-uk-global-screen-fund-award-winners/,George Ezra documentary among UK Global Screen Fund award winners | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968113.ollie-robinson-mark-wood-give-england-fitness-worry-ahead-windies-tests/,Ollie Robinson and Mark Wood give England fitness worry ahead of Windies Tests | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19968097.will-kylie-minogue-return-neighbours-final-episode-soap-axed-37-years/,Will Kylie Minogue return to Neighbours? Singer pays tribute as Channel 5 soap is axed | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968148.michael-van-gerwen-routs-peter-wright-final-finding-premier-league-form/,Michael Van Gerwen routs Peter Wright in final after finding Premier League form | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19968151.wales-see-removal-legal-covid-measures-end-march/,Wales could see removal of legal Covid measures by end of March | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19968087.bbcs-apprentice-episode-9-happened-fired/,BBC's The Apprentice episode 9: what happened and who was fired? | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968139.story-schoolboy-imposter-pushes-buttons---cumming/,Story of schoolboy imposter ‘pushes all our buttons’ – Cumming | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968122.polls-close-really-tight-erdington-by-election/,Polls close in ‘really tight’ Erdington by-election | Richmond and Twickenham Times,""
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19968112.hundreds-londoners-hold-vigil-sarah-everard-one-year-abduction/,Hundreds of Londoners hold vigil for Sarah Everard one year after abduction | Richmond and Twickenham Times,""
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/24832888.bbcs-traitors-see-latest-contestant-banished/,BBC’s The Traitors: see the latest contestant to be banished | Richmond and Twickenham Times,""
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832896.new-orleans-attacker-suspected-bomb-materials-home-officials-say/,"New Orleans attacker had suspected bomb materials at home, officials say | Richmond and Twickenham Times",""
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832883.cornwall-health-services-declare-critical-incident-amid-significant-pressure/,Cornwall health services declare critical incident amid ‘significant pressure’ | Richmond and Twickenham Times,""
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832874.judge-sets-trumps-sentencing-date-hush-money-case-signals-no-jail-time/,Judge sets Trump’s sentencing date in hush money case but signals no jail time | Richmond and Twickenham Times,""
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832819.tommy-robinson-not-need-says-reform-uk-leader-nigel-farage/,"Tommy Robinson ‘not what we need’, says Reform UK leader Nigel Farage | Richmond and Twickenham Times",""
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832830.republican-mike-johnson-re-elected-house-speaker-dramatic-floor-vote/,Republican Mike Johnson re-elected House speaker after dramatic floor vote | Richmond and Twickenham Times,""
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24831873.donald-trump-says-uks-retreat-north-sea-oil-gas-big-mistake/,Donald Trump says UK’s retreat from North Sea oil and gas is a ‘big mistake’ | Richmond and Twickenham Times,""
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832873.gloves-off-reform-uk-sets-sights-badenochs-constituency---farage/,‘Gloves are off’ as Reform UK sets sights on Badenoch’s constituency – Farage | Richmond and Twickenham Times,""
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/24832872.traitors-fans-guess-next-contestant-banished/,The Traitors fans guess at next contestant to be banished | Richmond and Twickenham Times,""
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/uk-today/23824585.wordle-today-wordle-845-october-12-hints-todays-answer/,Wordle today: Wordle 845 October 12 hints and today's answer | Somerset County Gazette,""
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23849941.samples-asteroid-key-secrets-building-blocks-life---nasa/,Samples from asteroid could be key to secrets of building blocks of life – Nasa | Somerset County Gazette,""
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23850041.rob-rinder-makes-emotional-plea-kindness-death-israeli-friends/,Rob Rinder makes emotional plea for kindness after death of Israeli friends | Somerset County Gazette,""
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23849940.netanyahu-says-israel-will-crush-destroy-hamas/,Netanyahu says Israel will ‘crush and destroy’ Hamas | Somerset County Gazette,""
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/uk-today/23849804.euromillions-winner-spent-108m-fortune-renovating-estate/,EuroMillions winner spent £108m fortune renovating estate | Somerset County Gazette,""
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859725.government-must-soon-make-visa-funding-decisions-ukrainians-uk---nao/,Government must soon make visa and funding decisions for Ukrainians in UK – NAO | Somerset County Gazette,""
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859722.pupils-england-sit-digital-gcse-exams-2026-proposals/,Pupils in England could sit digital GCSE exams from 2026 under proposals | Somerset County Gazette,""
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859724.social-housing-complaints-probed-ombudsman-hit-record-high/,Social housing complaints probed by ombudsman hit record high | Somerset County Gazette,""
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859720.climate-tech-investment-falls-40-amid-economic-uncertainty---report/,Climate tech investment falls by 40% amid economic uncertainty – report | Somerset County Gazette,""
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859721.humza-yousaf-pledge-300-million-cut-nhs-waiting-lists-scotland/,Humza Yousaf to pledge £300 million to cut NHS waiting lists in Scotland | Somerset County Gazette,""
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/uk-today/23856905.wordle-today-wordle-850-october-17-hints-todays-answer/,Wordle today: Wordle 850 October 17 hints and today's answer | Somerset County Gazette,""
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859719.teen-sisters-among-britons-missing-israel-gaza-aid-efforts-continue/,Teen sisters among Britons missing from Israel as Gaza aid efforts continue | Somerset County Gazette,""
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859723.close-ai-confidence-gap-make-powerful-force-good-say-experts/,"Close AI ‘confidence gap’ to make it a powerful force for good, say experts | Somerset County Gazette",""
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/uk-today/23859641.warning-risks-cash-stuffing-budgeting-trend/,Warning on risks with cash stuffing budgeting trend | Somerset County Gazette,""
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947513.ukraine-rebel-leaders-ask-russia-fend-off-aggression-kremlin-says/,"Ukraine rebel leaders ask Russia to fend off ‘aggression’, Kremlin says | Somerset County Gazette",""
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947518.bruno-lage-always-knew-fearless-fighter-raul-jimenez-lead-frontline/,Bruno Lage always knew fearless fighter Raul Jimenez would lead frontline again | Somerset County Gazette,""
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947502.england-star-ben-youngs-enthusiasm-good-blueprint-anyone---ellis-genge/,England star Ben Youngs’ enthusiasm is good blueprint for anyone – Ellis Genge | Somerset County Gazette,""
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947550.ralf-rangnick-urges-manchester-united-players-try-emulate-anthony-elanga/,Ralf Rangnick urges Manchester United players to try to emulate Anthony Elanga | Somerset County Gazette,""
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947530.patrick-vieira-hails-wilfried-zahas-best-palace-performance-since-took/,Patrick Vieira hails Wilfried Zaha’s best Palace performance since he took over | Somerset County Gazette,""
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947548.snow-lightning-warnings-severe-flooding-risks-remain/,Snow and lightning warnings as severe flooding risks remain | Somerset County Gazette,""
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947539.canadas-justin-trudeau-removes-emergency-powers-blockades-ended/,Canada’s Justin Trudeau removes emergency powers after blockades ended | Somerset County Gazette,""
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947543.sir-jeffrey-donaldson-denies-considered-rejoining-ulster-unionists/,Sir Jeffrey Donaldson denies that he considered rejoining Ulster Unionists | Somerset County Gazette,""
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/19947516.starmer-promises-harness-white-heat-technological-change/,Starmer promises to harness the ‘white heat’ of technological change | Somerset County Gazette,""
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19961989.uk-sanctions-applied-aiming-degrade-russias-economy/,Further UK sanctions applied aiming to ‘degrade’ Russia’s economy | Somerset County Gazette,""
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/19961957.russian-media-outlet-rt-will-no-longer-available-sky---culture-secretary/,Russian media outlet RT will no longer be available on Sky – Culture Secretary | Somerset County Gazette,""
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/19961851.pm-tells-british-troops-deployment-estonia-fundamental-security/,PM tells British troops their deployment in Estonia is ‘fundamental’ to security | Somerset County Gazette,""
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19962009.middlesbrough-sink-tottenham-join-premier-league-duo-fa-cup-quarter-finals/,Middlesbrough sink Tottenham to join Premier League duo in FA Cup quarter-finals | Somerset County Gazette,""
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19962020.novak-djokovic-splits-coach-marian-vajda/,Novak Djokovic splits from coach Marian Vajda | Somerset County Gazette,""
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/19961934.teenage-girl-seriously-injured-liverpool-shooting/,Teenage girl seriously injured in Liverpool shooting | Somerset County Gazette,""
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19961945.world-chaos-power-unity-says-delia-smith/,"The world is in chaos but there is power in unity, says Delia Smith | Somerset County Gazette",""
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19961997.incredible-impact---jurgen-klopp-hails-neuroscience-experts-record-cup-win/,Incredible impact – Jurgen Klopp hails neuroscience experts after record cup win | Somerset County Gazette,""
ukraine,2022-03-02,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19961958.jairo-riedewald-unlikely-hero-crystal-palace-see-off-stoke/,Jairo Riedewald the unlikely hero as Crystal Palace see off Stoke | Somerset County Gazette,""
